st,sentiment_index,date,volume,return,marketvalue,bmr,betaval,std_volume,std_return,std_marketvalue,std_bmr,std_beta,imbalance,std_imbalance,return day t+1
600000,0.4755646559393544,2016-08-01,22909943.0,0.006369,341568830.0,0.9327549,0.348155,0.0044604624,0.062032532,0.14342949,0.1715362,0.4537976,0.0,0.0,-0.003165
600000,0.12705316329837552,2016-08-02,10877815.0,-0.003165,340487900.0,0.9357163,0.338747,0.0021175132,0.05953736,0.14297351,0.1720809,0.4529118,0.0,0.0,-0.005079
600000,0.18031504407290985,2016-08-03,10583990.0,-0.005079,338758430.0,0.9404931,0.330628,0.0020602983,0.05903644,0.14224397,0.1729595,0.45214733,0.0,0.0,-0.005105
600000,0.17901404433271678,2016-08-04,15610498.0,-0.005105,337029000.0,0.945319,0.336838,0.003039082,0.059029635,0.14151442,0.17384714,0.45273203,-13.721265,0.08407669,0.00898
600000,0.4393601039767837,2016-08-05,17648517.0,0.00898,340055550.0,0.9369059,0.337354,0.0034359342,0.062715866,0.14279114,0.17229971,0.45278063,-0.003163928,0.4855131,0.000636
600000,0.7275286412925355,2016-08-08,13129367.0,0.000636,340271700.0,0.9363103,0.333502,0.0025559454,0.06053213,0.14288232,0.17219016,0.45241794,0.0,0.0,0.003177
600000,0.4034114071734983,2016-08-09,15480879.0,0.003177,341352640.0,0.93334603,0.331558,0.003013842,0.061197143,0.1433383,0.17164493,0.4522349,0.0,0.0,0.002533
600000,0.581657646431957,2016-08-10,18499535.0,0.002533,342217380.0,0.9309869,0.330661,0.0036016481,0.0610286,0.14370306,0.171211,0.45215043,0.0,0.0,0.015161
600000,0.831865396201515,2016-08-11,52689421.0,0.015161,347405760.0,0.91708285,0.241884,0.010259253,0.06433351,0.1458917,0.16865362,0.44379142,14.562839,0.9117619,0.018046
600000,0.32819691565167697,2016-08-12,46991632.0,0.018046,353675070.0,0.90082705,0.287219,0.009149754,0.065088555,0.1485363,0.16566364,0.44806004,0.6436389,0.50444067,0.035452
600000,0.7506548237356514,2016-08-15,77333862.0,0.035452,366213660.0,0.86998355,0.431806,0.015058127,0.06964393,0.15382549,0.15999055,0.46167397,1.1454438,0.5191251,-0.014168
600000,0.3946087845799859,2016-08-16,49384036.0,-0.014168,361025280.0,0.88248634,0.460203,0.009615614,0.05665773,0.15163687,0.16229022,0.46434775,-14.234155,0.06906784,-0.003593
600000,0.5705061633685735,2016-08-17,36446597.0,-0.003593,359728200.0,0.885669,0.460781,0.007096379,0.059425347,0.1510897,0.1628756,0.46440217,0.0,0.0,-0.012019
600000,0.6100802994602512,2016-08-18,37110139.0,-0.012019,355404500.0,0.8964429,0.459962,0.007225587,0.057220154,0.14926584,0.16485727,0.46432504,-0.4015817,0.4738541,-0.001217
600000,0.31647705781162155,2016-08-19,19927300.0,-0.001217,354972160.0,0.89753556,0.461555,0.003879669,0.060047176,0.14908345,0.16505824,0.46447504,0.0,0.0,-0.000609
600000,0.34341388431773656,2016-08-22,19768630.0,-0.000609,354755970.0,0.8980821,0.499099,0.0038487718,0.060206298,0.14899226,0.16515876,0.4680101,-14.148848,0.071564205,-0.000609
600000,0.6205343476341905,2016-08-23,31754370.0,-0.000609,354539780.0,0.89863,0.499307,0.006182688,0.060206298,0.14890108,0.16525955,0.46802968,-13.105219,0.10210419,-0.00061
600000,0.4714395687972695,2016-08-24,17085424.0,-0.00061,354323620.0,0.8991779,0.543638,0.003326286,0.060206037,0.14880988,0.16536032,0.47220376,0.0,0.0,-0.003051
600000,0.08836190627733251,2016-08-25,24749915.0,-0.003051,353242700.0,0.9019296,0.555881,0.0048187496,0.059567194,0.1483539,0.16586645,0.47335652,-14.112618,0.072624385,0.0
600000,0.5830193362349618,2016-08-26,14688056.0,0.0,353242700.0,0.9019296,0.557594,0.0028594602,0.06036568,0.1483539,0.16586645,0.4735178,-13.032616,0.1042288,-0.006732
600000,-0.07945534501439143,2016-08-29,30202023.0,-0.006732,350864670.0,0.90804255,0.557021,0.005880408,0.05860383,0.14735079,0.1669908,0.47346386,0.0,0.0,0.010474
600000,0.4771663159971041,2016-08-30,36396993.0,0.010474,354539780.0,0.89863,0.561632,0.00708672,0.063106865,0.14890108,0.16525955,0.47389802,0.75787336,0.50778353,0.004878
600009,1.1784232334730398,2016-08-01,9607002.0,-0.00538,53434556.0,0.38734692,0.626679,0.0018700549,0.058957666,0.021884825,0.071218215,0.48002267,0.0,0.0,0.001082
600009,1.0188941043218491,2016-08-02,3177238.0,0.001082,53492370.0,0.38692832,0.647604,0.0006180229,0.060648855,0.02190921,0.07114122,0.4819929,0.0,0.0,0.01585
600009,0.8731225685554234,2016-08-03,8378906.0,0.01585,54340228.0,0.38089114,0.641218,0.0016309146,0.06451383,0.022266867,0.07003079,0.4813916,0.0,0.0,-0.000355
600009,1.1256404210331878,2016-08-04,4392949.0,-0.000355,54320960.0,0.38102627,0.612432,0.00085475156,0.060272772,0.022258738,0.07005564,0.4786812,0.0,0.0,-0.002838
600009,0.9902670424126914,2016-08-05,3051251.0,-0.002838,54166800.0,0.38211066,0.613371,0.0005934902,0.05962294,0.022193711,0.07025509,0.47876963,0.0,0.0,-0.001067
600009,0.3489011167927736,2016-08-08,3695582.0,-0.001067,54108990.0,0.3825189,0.606367,0.00071895716,0.060086433,0.022169326,0.07033018,0.47811013,0.0,0.0,0.010684
600009,0.3349972981374774,2016-08-09,4335597.0,0.010684,54687080.0,0.37847534,0.612881,0.0008435837,0.06316182,0.022413181,0.06958645,0.47872347,0.0,0.0,-0.005285
600009,0.7219977985784088,2016-08-10,3443024.0,-0.005285,54398036.0,0.38048637,0.611222,0.000669778,0.05898253,0.022291252,0.06995634,0.47856727,0.0,0.0,-0.019483
600009,0.8696740577691091,2016-08-11,5274654.0,-0.019483,53338210.0,0.38804662,0.585614,0.001026441,0.055266727,0.021844182,0.07134691,0.4761561,0.0,0.0,0.007587
600009,0.6771703419578552,2016-08-12,6867532.0,0.007587,53742870.0,0.38512477,0.586405,0.0013366132,0.062351298,0.022014882,0.07080949,0.47623056,0.0,0.0,0.028326
600009,0.6553751426865375,2016-08-15,12017151.0,0.028326,55265170.0,0.3745164,0.652975,0.0023393696,0.06777897,0.022657039,0.06885827,0.48249862,0.0,0.0,0.012901
600009,0.957638544020178,2016-08-16,8869720.0,0.012901,55978144.0,0.36974633,0.627549,0.0017264881,0.06374204,0.022957794,0.0679809,0.48010457,0.0,0.0,0.001033
600009,0.3159690097451572,2016-08-17,9544543.0,0.001033,56035950.0,0.3693649,0.628338,0.0018578926,0.060636032,0.02298218,0.06791074,0.48017886,0.0,0.0,-0.010661
600009,-0.15518427016264594,2016-08-18,4153270.0,-0.010661,54610004.0,0.37900954,0.637675,0.0008080802,0.057575557,0.022380667,0.0696847,0.481058,0.0,0.0,-0.004587
600009,0.7227208494842501,2016-08-19,4434907.0,-0.004587,54359496.0,0.38075614,0.639883,0.00086292176,0.059165202,0.022274995,0.07000595,0.4812659,0.0,0.0,0.01347
600009,-0.16817333919881625,2016-08-22,6948367.0,0.01347,55091744.0,0.37569538,0.651601,0.0013523538,0.06389096,0.022583881,0.06907512,0.48236924,0.0,0.0,0.0
600009,0.5308067035094383,2016-08-23,4157935.0,0.0,55091744.0,0.37569538,0.651872,0.0008089886,0.06036568,0.022583881,0.06907512,0.48239475,0.0,0.0,0.002798
600009,0.1379989077007094,2016-08-24,5510027.0,0.002798,55245900.0,0.37464702,0.661181,0.0010722739,0.061097953,0.02264891,0.0688823,0.48327127,0.0,0.0,-0.007325
600009,0.6051768835385642,2016-08-25,2264626.0,-0.007325,54841236.0,0.37741148,0.643651,0.0004403151,0.058448635,0.02247821,0.06939077,0.4816207,0.0,0.0,0.0
600009,0.1895258357288742,2016-08-26,2033913.0,0.0,54841236.0,0.37741148,0.645635,0.00039538965,0.06036568,0.02247821,0.06939077,0.4818075,0.0,0.0,-0.008082
600009,-0.0877095822263458,2016-08-29,5397457.0,-0.008082,54398036.0,0.38048637,0.644972,0.0010503537,0.058250517,0.022291252,0.06995634,0.4817451,0.0,0.0,-0.010627
600009,0.4050772345197367,2016-08-30,5125431.0,-0.010627,53819948.0,0.38457322,0.635531,0.0009973836,0.057584457,0.022047397,0.070708044,0.48085615,0.0,0.0,-0.006087
600010,0.11913612972122466,2016-08-01,52019295.0,-0.003546,91495670.0,0.51700294,1.35283,0.0101287635,0.059437647,0.037940275,0.09506611,0.54839504,1.203937,0.52083683,0.007117
600010,0.16648085477441738,2016-08-02,28774171.0,0.007117,92146890.0,0.5133491,1.374913,0.0056023705,0.062228292,0.038214978,0.09439406,0.5504743,0.6209561,0.5037769,0.0
600010,0.05018000173759987,2016-08-03,29694295.0,0.0,92146890.0,0.5133491,1.392646,0.005781541,0.06036568,0.038214978,0.09439406,0.552144,0.2272739,0.49225646,0.0
600010,-0.4396893315070069,2016-08-04,30930708.0,0.0,92146890.0,0.5133491,1.38818,0.006022301,0.06036568,0.038214978,0.09439406,0.5517235,-0.4285375,0.47306526,0.0
600010,-0.29878086368450435,2016-08-05,39029655.0,0.0,92146890.0,0.5133491,1.390309,0.0075993636,0.06036568,0.038214978,0.09439406,0.55192393,0.47480774,0.4995001,0.010601
600010,-0.28494238613990497,2016-08-08,57581968.0,0.010601,93123710.0,0.5079644,1.384538,0.011211951,0.0631401,0.038627036,0.09340362,0.5513806,0.38530186,0.49688086,0.003497
600010,0.08674207254889205,2016-08-09,42587323.0,0.003497,93449320.0,0.50619453,1.376469,0.008292128,0.06128089,0.038764387,0.0930781,0.5506208,0.243659,0.49273592,0.006969
600010,0.05221274273742748,2016-08-10,88000028.0,0.006969,94100530.0,0.5026914,1.362725,0.017135091,0.06218956,0.03903909,0.09243376,0.5493267,0.74841774,0.50750685,-0.010381
600010,-0.4768021216051823,2016-08-11,50470440.0,-0.010381,93123710.0,0.5079644,1.145767,0.009827163,0.057648838,0.038627036,0.09340362,0.52889854,-0.41480663,0.47346708,0.01049
600010,-0.4884078766416417,2016-08-12,39982030.0,0.01049,94100530.0,0.5026914,1.112973,0.007784814,0.06311105,0.03903909,0.09243376,0.5258108,0.7000732,0.50609213,0.013841
600010,0.059953196044291925,2016-08-15,121937919.0,0.013841,95402960.0,0.49582884,1.053186,0.023743626,0.06398805,0.0395885,0.09117151,0.52018136,0.6006523,0.5031827,0.003413
600010,0.06536573219316204,2016-08-16,85492813.0,0.003413,95728570.0,0.4941422,1.045916,0.016646875,0.06125891,0.03972585,0.09086128,0.51949686,-0.019143837,0.48504546,0.010204
600010,-0.08882074403898206,2016-08-17,139154412.0,0.010204,96705390.0,0.48915088,1.036758,0.027096096,0.0630362,0.04013791,0.08994322,0.51863456,0.41741556,0.49782062,-0.013468
600010,-0.5151386650449203,2016-08-18,73917225.0,-0.013468,95402960.0,0.49582884,1.045369,0.014392825,0.05684093,0.0395885,0.09117151,0.51944536,-0.1584299,0.4809695,0.003413
600010,-0.07330343985016892,2016-08-19,64392248.0,0.003413,95728570.0,0.4941422,1.028008,0.012538079,0.06125891,0.03972585,0.09086128,0.5178107,-0.4055654,0.4737375,-0.020408
600010,-0.15696057427219207,2016-08-22,60409666.0,-0.020408,93774930.0,0.504437,1.067517,0.011762573,0.055024642,0.03890174,0.09275483,0.52153075,-0.7890751,0.46251476,0.003472
600010,-0.31527980175095754,2016-08-23,41306155.0,0.003472,94100530.0,0.5026914,1.067961,0.008042654,0.06127435,0.03903909,0.09243376,0.52157253,1.0118694,0.5152163,0.0
600010,-0.08904248017454547,2016-08-24,37792148.0,0.0,94100530.0,0.5026914,1.05789,0.007358391,0.06036568,0.03903909,0.09243376,0.5206243,-0.26460162,0.47786257,0.00692
600010,-0.11805816491938093,2016-08-25,69850417.0,0.00692,94751740.0,0.4992364,1.009362,0.013600918,0.062176734,0.039313797,0.091798276,0.51605505,1.0804311,0.51722264,0.0
600010,0.2013188584939349,2016-08-26,46148663.0,0.0,94751740.0,0.4992364,0.997799,0.008985608,0.06036568,0.039313797,0.091798276,0.5149663,-0.25620168,0.47810838,0.0
600010,-0.054505940408550266,2016-08-29,37751399.0,0.0,94751740.0,0.4992364,0.996775,0.007350456,0.06036568,0.039313797,0.091798276,0.51486987,0.13799186,0.48964378,0.006873
600010,-0.09071652899038064,2016-08-30,69268411.0,0.006873,95402960.0,0.49582884,0.990245,0.013487588,0.062164433,0.0395885,0.09117151,0.51425505,0.71620595,0.5065642,-0.003413
600015,0.5151003045179027,2016-08-01,52845026.0,0.008065,106855720.0,1.107924,0.447628,0.010289554,0.062476397,0.044419657,0.20375541,0.4631637,-0.016416995,0.48512527,-0.004
600015,0.3849074496870945,2016-08-02,35038570.0,-0.004,106428296.0,1.112373,0.438378,0.006822202,0.05931883,0.044239357,0.20457374,0.46229276,0.4156255,0.49776822,-0.006024
600015,0.33590385652523946,2016-08-03,28301650.0,-0.006024,105787170.0,1.1191152,0.440838,0.005510359,0.058789123,0.043968905,0.20581384,0.46252438,0.7965085,0.5089141,0.00202
600015,0.24214860852325384,2016-08-04,34703294.0,0.00202,106000880.0,1.1168592,0.43891,0.0067569152,0.06089434,0.044059053,0.20539889,0.46234286,-0.96494234,0.4573683,0.014113
600015,0.40868314290353097,2016-08-05,111067186.0,0.014113,107496856.0,1.1013155,0.42936,0.021626828,0.064059235,0.04469011,0.2025399,0.46144366,0.7142934,0.50650823,-0.001988
600015,0.6216876894363885,2016-08-08,48164326.0,-0.001988,107283144.0,1.1035104,0.424457,0.009378107,0.059845395,0.044599958,0.20294361,0.460982,-1.3243709,0.44685027,0.001992
600015,0.28435381287851696,2016-08-09,49860023.0,0.001992,107496856.0,1.1013155,0.421983,0.0097083,0.060887013,0.04469011,0.2025399,0.46074906,-0.69410515,0.46529388,-0.002982
600015,0.3651283839400658,2016-08-10,44859426.0,-0.002982,107176290.0,1.1046098,0.420842,0.008734562,0.059585255,0.04455488,0.20314583,0.46064162,0.3289291,0.4952312,0.021934
600015,0.61918370246363,2016-08-11,143652606.0,0.021934,109527110.0,1.0809011,0.292807,0.027972005,0.066106096,0.04554654,0.19878504,0.4485862,0.2981752,0.49433124,0.04
600015,0.693883154005203,2016-08-12,143208473.0,0.04,113908200.0,1.0393282,0.418861,0.027885523,0.070834205,0.047394626,0.19113845,0.4604551,0.71790814,0.506614,0.025328
600015,0.3884157379142302,2016-08-15,182901670.0,0.025328,116793304.0,1.0136539,0.494997,0.035614755,0.06699435,0.04861166,0.18641612,0.46762386,0.22056615,0.49206015,-0.020128
600015,-0.1564581255366416,2016-08-16,173692284.0,-0.020128,114442480.0,1.0344759,0.522958,0.033821464,0.055097923,0.047620002,0.19024597,0.47025657,-0.7105786,0.46481183,-0.002801
600015,0.4912113202292684,2016-08-17,70557487.0,-0.002801,114121910.0,1.037382,0.523615,0.0137386015,0.05963262,0.047484778,0.19078049,0.47031844,-0.032996487,0.4846401,-0.011236
600015,0.2242818043114447,2016-08-18,85137991.0,-0.011236,112839640.0,1.0491704,0.533138,0.016577782,0.057425074,0.046943873,0.19294874,0.4712151,-0.64411336,0.46675682,0.002841
600015,-0.19393594636896214,2016-08-19,48678173.0,0.002841,113160210.0,1.046198,0.524494,0.009478166,0.061109208,0.0470791,0.19240202,0.4704012,0.13183567,0.48946363,-0.004721
600015,0.30545891212009946,2016-08-22,56312517.0,-0.004721,112625930.0,1.051161,0.554554,0.010964759,0.059130132,0.046853725,0.1933149,0.47323158,0.31334347,0.49477512,-0.000949
600015,0.6421952878263827,2016-08-23,46202712.0,-0.000949,112519070.0,1.0521598,0.554785,0.008996133,0.060117316,0.04680865,0.19349858,0.4732533,-0.42661363,0.47312158,-0.010446
600015,-0.035368399443061214,2016-08-24,55482359.0,-0.010446,111343660.0,1.0632665,0.617103,0.010803106,0.057631828,0.04631282,0.19554146,0.479121,-1.0694085,0.45431128,0.001919
600015,0.1657706902155224,2016-08-25,55997347.0,0.001919,111557380.0,1.0612298,0.599766,0.010903387,0.06086791,0.046402972,0.19516684,0.4774886,-0.1309101,0.4817748,-0.001916
600015,-0.0877977199680217,2016-08-26,36149908.0,-0.001916,111343660.0,1.0632665,0.601614,0.0070386063,0.059864238,0.04631282,0.19554146,0.47766262,13.632993,0.8845515,-0.00096
600015,0.3221542194622014,2016-08-29,41431836.0,-0.00096,111236810.0,1.0642884,0.600997,0.008067126,0.060114436,0.046267744,0.19572942,0.4776045,1.8321581,0.53922063,0.002882
600015,0.5101790674468591,2016-08-30,26726373.0,0.002882,111557380.0,1.0612298,0.605971,0.005203614,0.061119936,0.046402972,0.19516684,0.47807285,-13.231042,0.09842221,0.006705
600016,0.02348928090058295,2016-08-01,78891693.0,0.00655,272467330.0,0.92089087,0.32826,0.015361475,0.062079903,0.11428016,0.16935404,0.45192435,0.09281263,0.48832166,-0.002169
600016,0.4499962439559647,2016-08-02,66826298.0,-0.002169,271876300.0,0.92289317,0.328784,0.013012048,0.059798025,0.11403084,0.16972232,0.4519737,-0.21690789,0.47925824,-0.005435
600016,0.4144480858946735,2016-08-03,105704061.0,-0.005435,270398700.0,0.9279356,0.350666,0.020582497,0.05894327,0.113407545,0.17064978,0.45403403,-0.28788114,0.47718135,-0.001093
600016,0.3557128301092352,2016-08-04,73232080.0,-0.001093,270103170.0,0.928951,0.306216,0.01425941,0.06007963,0.11328288,0.17083655,0.44984874,-0.6500033,0.46658444,0.017505
600016,0.3319763687581165,2016-08-05,105712370.0,0.017505,274831460.0,0.91296935,0.316909,0.020584116,0.064946964,0.11527743,0.16789702,0.45085558,-0.13029653,0.48179278,-0.007527
600016,0.16795589710045405,2016-08-08,83953293.0,-0.007527,272762800.0,0.91989297,0.293077,0.016347092,0.058395766,0.11440482,0.16917048,0.44861162,-0.23816435,0.4786362,0.001083
600016,-0.1832902177086969,2016-08-09,66700868.0,0.001083,273058340.0,0.9188972,0.291369,0.012987624,0.060649116,0.114529476,0.16898733,0.4484508,-1.017907,0.45581838,0.0
600016,0.3557772789491921,2016-08-10,59176210.0,0.0,273058340.0,0.9188972,0.300601,0.011522389,0.06036568,0.114529476,0.16898733,0.44932005,0.029545344,0.48647028,0.007576
600016,0.29204069992461285,2016-08-11,111453900.0,0.007576,275126980.0,0.91198856,0.241884,0.021702131,0.062348418,0.11540209,0.16771661,0.44379142,0.5562704,0.501884,0.019334
600016,0.09979281264009997,2016-08-12,110727309.0,0.019334,280446300.0,0.89469045,0.287219,0.021560647,0.06542564,0.11764596,0.16453494,0.44806004,0.024388736,0.48631936,0.023182
600016,-0.14167129881207502,2016-08-15,164732863.0,0.023182,286947680.0,0.8744194,0.368615,0.032076847,0.066432714,0.12038846,0.16080643,0.45572406,0.544175,0.50153,-0.030896
600016,-0.33461269088419754,2016-08-16,210662168.0,-0.030896,278082140.0,0.9022966,0.407907,0.0410204,0.052279796,0.11664868,0.16593395,0.4594237,-0.34667733,0.47546077,0.0
600016,-2.862546118398532e-05,2016-08-17,78808667.0,0.0,278082140.0,0.9022966,0.40842,0.015345308,0.06036568,0.11664868,0.16593395,0.459472,-0.777006,0.46286795,-0.005313
600016,-0.009680446415157288,2016-08-18,78711488.0,-0.005313,276604580.0,0.9071167,0.407694,0.015326384,0.0589752,0.11602539,0.16682051,0.45940363,-0.78222233,0.4627153,-0.002137
600016,-0.2674255896199863,2016-08-19,51458296.0,-0.002137,276013540.0,0.9090595,0.409105,0.010019523,0.0598064,0.11577607,0.16717786,0.4595365,0.12627487,0.48930088,-0.006424
600016,0.04552064717600978,2016-08-22,58213348.0,-0.006424,274240420.0,0.91493654,0.499099,0.011334897,0.05868444,0.11502811,0.16825883,0.4680101,-0.75386393,0.46354514,0.002155
600016,0.13268483078759094,2016-08-23,45854184.0,0.002155,274831460.0,0.91296935,0.499307,0.008928265,0.06092967,0.11527743,0.16789702,0.46802968,0.2240582,0.49216235,-0.003226
600016,0.4025406870860066,2016-08-24,39764365.0,-0.003226,273944900.0,0.9159237,0.528945,0.0077424296,0.059521396,0.11490345,0.1684404,0.4708203,0.53766984,0.5013397,0.003236
600016,0.08671669406885384,2016-08-25,53691959.0,0.003236,274831460.0,0.91296935,0.511995,0.010454472,0.061212584,0.11527743,0.16789702,0.46922433,0.22944993,0.49232012,0.0
600016,-0.3149902912065143,2016-08-26,44657165.0,0.0,274831460.0,0.91296935,0.498899,0.008695177,0.06036568,0.11527743,0.16789702,0.46799126,-1.0567293,0.45468232,-0.006452
600016,0.2617919738038831,2016-08-29,53354491.0,-0.006452,273058340.0,0.9188972,0.513046,0.010388759,0.058677107,0.114529476,0.16898733,0.4693233,-1.3571409,0.4458913,0.011905
600016,0.1491763686149805,2016-08-30,53166939.0,0.011905,276309060.0,0.9080871,0.517292,0.010352238,0.063481376,0.115900725,0.166999,0.46972308,0.18019582,0.4908788,-0.004278
600018,0.3590020301569997,2016-08-01,23827373.0,0.0,123747420.0,0.5425936,0.487417,0.004639108,0.06036568,0.05154514,0.09977305,0.46691012,0.0,0.0,0.02809
600018,1.0292619028922871,2016-08-02,32203483.0,0.02809,127223470.0,0.52776855,0.528046,0.0062701413,0.0677172,0.053011455,0.09704625,0.47073564,0.52450573,0.50095445,-0.007286
600018,0.6899477176669477,2016-08-03,31177430.0,-0.007286,126296530.0,0.53164226,0.510971,0.006070344,0.05845884,0.052620437,0.09775875,0.46912792,-14.125126,0.07225838,-0.012844
600018,-0.19202750952763006,2016-08-04,25247452.0,-0.012844,124674370.0,0.5385595,0.51036,0.0049156323,0.05700424,0.051936157,0.09903105,0.46907037,0.0,0.0,0.0
600018,0.4977181712647808,2016-08-05,20779161.0,0.0,124674370.0,0.5385595,0.50092,0.004045547,0.06036568,0.051936157,0.09903105,0.46818155,0.41028497,0.49761194,-0.007435
600018,-0.13256059903431572,2016-08-08,27336385.0,-0.007435,123747420.0,0.5425936,0.485093,0.0053223986,0.058419846,0.05154514,0.09977305,0.46669132,-14.010749,0.07560543,-0.001873
600018,-0.13194272726414832,2016-08-09,28694013.0,-0.001873,123515690.0,0.5436115,0.472219,0.005586762,0.059875492,0.051447384,0.099960275,0.46547914,-14.236062,0.06901204,-0.013133
600018,-0.5639044634809999,2016-08-10,23400151.0,-0.013133,121893530.0,0.5508461,0.490982,0.004555918,0.056928605,0.050763104,0.101290956,0.46724582,-13.931981,0.077910446,-0.011407
600018,-0.3966629570795763,2016-08-11,19577896.0,-0.011407,120503110.0,0.5572018,0.432845,0.0038116314,0.057380322,0.05017658,0.10245996,0.4617718,-13.654404,0.08603326,0.011538
600018,-0.198808271514144,2016-08-12,18386323.0,0.011538,121893530.0,0.5508461,0.442796,0.003579603,0.06338532,0.050763104,0.101290956,0.46270874,0.0,0.0,0.011407
600018,-0.4380217635895669,2016-08-15,43717210.0,0.011407,123283950.0,0.5446335,0.442338,0.008512145,0.06335104,0.051349632,0.10014826,0.46266562,0.47648874,0.4995493,-0.007519
600018,-0.2706059340730039,2016-08-16,49838650.0,-0.007519,122357000.0,0.54875946,0.449744,0.009704138,0.05839786,0.050958615,0.10090715,0.46336296,-0.8170986,0.46169472,-0.001894
600018,-0.7178598694277921,2016-08-17,29178330.0,-0.001894,122125260.0,0.5498007,0.450309,0.00568107,0.059869997,0.05086086,0.10109866,0.46341616,1.5441592,0.53079283,0.011385
600018,-0.7570903382716496,2016-08-18,57385634.0,0.011385,123515690.0,0.5436115,0.439055,0.0111737205,0.06334528,0.051447384,0.099960275,0.4623565,0.9655951,0.51386213,-0.011257
600018,-0.5249741288653819,2016-08-19,43888732.0,-0.011257,122125260.0,0.5498007,0.440575,0.008545544,0.057419576,0.05086086,0.10109866,0.46249962,7.12e-05,0.48560777,-0.013283
600018,0.037711972179587626,2016-08-22,29693279.0,-0.013283,120503110.0,0.5572018,0.346596,0.005781343,0.056889348,0.05017658,0.10245996,0.45365083,-13.421728,0.092842095,0.0
600018,-0.4078856317644847,2016-08-23,12011653.0,0.0,120503110.0,0.5572018,0.346741,0.002338299,0.06036568,0.05017658,0.10245996,0.45366448,0.0,0.0,0.005769
600018,-0.0576530745978926,2016-08-24,14029014.0,0.005769,121198320.0,0.55400586,0.308551,0.0027311286,0.061875504,0.05046984,0.10187213,0.45006862,14.407124,0.90720516,-0.00956
600018,-0.05843155964979292,2016-08-25,15788698.0,-0.00956,120039630.0,0.55935323,0.307197,0.003073782,0.057863705,0.049981073,0.10285568,0.44994113,-1.1923578,0.4507134,0.0
600018,0.048483287867142136,2016-08-26,9268227.0,0.0,120039630.0,0.55935323,0.308144,0.0018040872,0.06036568,0.049981073,0.10285568,0.4500303,12.900222,0.8631083,-0.007722
600018,-0.2109216701302984,2016-08-29,17554230.0,-0.007722,119112690.0,0.5637061,0.307828,0.003417574,0.058344733,0.049590055,0.103656314,0.45000052,13.170378,0.87101394,0.003891
600018,-0.25506362755506856,2016-08-30,12868719.0,0.003891,119576160.0,0.5615214,0.310375,0.002505191,0.061384007,0.04978556,0.10325448,0.45024034,13.908546,0.89261514,0.001938
600028,0.1228299773013247,2016-08-01,49508114.0,0.002088,458677300.0,1.351861,0.576942,0.009639775,0.06091214,0.19282974,0.24862324,0.47533956,0.256862,0.4931223,-0.002083
600028,0.29632341373644944,2016-08-02,30244829.0,-0.002083,457721730.0,1.3546832,0.567899,0.0058887433,0.059820533,0.19242665,0.24914232,0.4744881,0.86575425,0.5109405,-0.002088
600028,0.12300183987961755,2016-08-03,38676545.0,-0.002088,456766140.0,1.357517,0.571085,0.0075306045,0.059819225,0.19202356,0.24966356,0.4747881,0.03387408,0.48659694,0.004184
600028,0.04890712243566858,2016-08-04,30816161.0,0.004184,458677300.0,1.351861,0.581811,0.005999996,0.06146069,0.19282974,0.24862324,0.475798,0.60641015,0.5033512,0.002083
600028,0.211816521698812,2016-08-05,38310953.0,0.002083,459632860.0,1.3490506,0.582703,0.0074594147,0.06091083,0.19323285,0.24810633,0.475882,0.6205822,0.50376594,0.004158
600028,0.003225992568106255,2016-08-08,31124566.0,0.004158,461544030.0,1.3434649,0.576049,0.00606005,0.061453883,0.19403903,0.24707891,0.4752555,-1.44617,0.44328603,0.010352
600028,0.4731548165160831,2016-08-09,78675677.0,0.010352,466321920.0,1.3296988,0.582739,0.015319412,0.06307493,0.1960545,0.2445469,0.4758854,0.3100747,0.49467948,0.0
600028,0.3449898375135907,2016-08-10,38661297.0,0.0,466321920.0,1.3296988,0.581162,0.007527635,0.06036568,0.1960545,0.2445469,0.47573692,0.01981083,0.4861854,-0.004098
600028,0.22384162412976927,2016-08-11,51008459.0,-0.004098,464410750.0,1.3351723,0.611076,0.009931929,0.05929318,0.19524832,0.24555366,0.47855353,-0.38509083,0.47433665,0.012346
600028,0.5098331277555167,2016-08-12,91364436.0,0.012346,470144220.0,1.3188889,0.622307,0.017790223,0.06359679,0.19766688,0.2425586,0.479611,0.35786206,0.4960779,0.018293
600028,0.63914843639335,2016-08-15,161617238.0,0.018293,478744450.0,1.2951958,0.631912,0.031470157,0.0651532,0.20129474,0.2382007,0.4805154,0.17684337,0.49078068,0.001996
600028,0.7735557434471446,2016-08-16,114140180.0,0.001996,479700000.0,1.2926159,0.638009,0.022225216,0.06088806,0.20169783,0.23772617,0.48108947,0.025704987,0.4863579,-0.001992
600028,0.25572494238577104,2016-08-17,71845969.0,-0.001992,478744450.0,1.2951958,0.628338,0.013989501,0.05984435,0.20129474,0.2382007,0.48017886,0.12776254,0.48934442,-0.003992
600028,-0.11487490902893645,2016-08-18,46541487.0,-0.003992,476833280.0,1.3003868,0.637675,0.0090621,0.059320923,0.20048855,0.23915547,0.481058,-0.5959024,0.46816763,-0.002004
600028,-0.31478694518186545,2016-08-19,64732805.0,-0.002004,475877700.0,1.3029978,0.639883,0.012604394,0.05984121,0.20008545,0.23963574,0.4812659,-0.65691566,0.46638218,-0.008032
